user_id,segment_label
559464,1-night free hotel with a flight
522387,Exclusive discounts
525844,1-night free hotel with a flight
495272,No cancellation fees
571561,1-night free hotel with a flight
562490,1-night free hotel with a flight
554299,Exclusive discounts
555277,1-night free hotel with a flight
509763,Free hotel meal
509781,1-night free hotel with a flight
592118,1-night free hotel with a flight
481358,Free checked bag
522761,Free checked bag
562576,Exclusive discounts
527158,1-night free hotel with a flight
563340,Free hotel meal
608520,1-night free hotel with a flight
566682,1-night free hotel with a flight
614828,1-night free hotel with a flight
515182,1-night free hotel with a flight
536275,Exclusive discounts
471565,Free checked bag
480975,Free checked bag
530463,Exclusive discounts
539010,1-night free hotel with a flight
541438,1-night free hotel with a flight
514684,1-night free hotel with a flight
600750,1-night free hotel with a flight
530666,Exclusive discounts
532101,1-night free hotel with a flight
562641,Exclusive discounts
511638,Free checked bag
537580,Exclusive discounts
573719,No cancellation fees
516301,1-night free hotel with a flight
526308,Exclusive discounts
543696,Exclusive discounts
554609,Free checked bag
537776,Exclusive discounts
540572,1-night free hotel with a flight
519747,Free checked bag
538919,Free hotel meal
555250,1-night free hotel with a flight
526079,1-night free hotel with a flight
533248,1-night free hotel with a flight
521259,Exclusive discounts
525546,1-night free hotel with a flight
545327,Exclusive discounts
544627,Exclusive discounts
509681,1-night free hotel with a flight
520821,1-night free hotel with a flight
529229,1-night free hotel with a flight
530869,1-night free hotel with a flight
523474,Free checked bag
531255,No cancellation fees
571523,1-night free hotel with a flight
490629,No cancellation fees
539307,1-night free hotel with a flight
510243,1-night free hotel with a flight
551278,1-night free hotel with a flight
353694,Free hotel meal
529566,1-night free hotel with a flight
534295,Free checked bag
525212,Exclusive discounts
403881,Free hotel meal
586887,Exclusive discounts
573244,Free hotel meal
573427,1-night free hotel with a flight
588526,Exclusive discounts
507732,Exclusive discounts
515529,No cancellation fees
519848,1-night free hotel with a flight
494294,No cancellation fees
581307,Free checked bag
516616,No cancellation fees
555563,Free hotel meal
515901,1-night free hotel with a flight
518443,Exclusive discounts
434238,Free checked bag
544414,1-night free hotel with a flight
609051,Exclusive discounts
523231,Free checked bag
577915,1-night free hotel with a flight
480877,Free checked bag
573153,Free hotel meal
174997,Free hotel meal
526372,1-night free hotel with a flight
622418,Free checked bag
539917,Exclusive discounts
563956,Exclusive discounts
535007,1-night free hotel with a flight
564699,1-night free hotel with a flight
522062,1-night free hotel with a flight
530724,1-night free hotel with a flight
580622,1-night free hotel with a flight
584423,Free checked bag
464597,Free hotel meal
500974,Free hotel meal
519912,Free hotel meal
544012,Exclusive discounts
421247,No cancellation fees
522115,1-night free hotel with a flight
597955,Free hotel meal
555108,1-night free hotel with a flight
553704,1-night free hotel with a flight
562362,1-night free hotel with a flight
521657,1-night free hotel with a flight
562516,1-night free hotel with a flight
515139,Free hotel meal
526409,Free checked bag
551963,1-night free hotel with a flight
510533,Free hotel meal
551340,1-night free hotel with a flight
530906,Free checked bag
569150,Free hotel meal
521785,1-night free hotel with a flight
567778,No cancellation fees
598911,1-night free hotel with a flight
562042,Exclusive discounts
606094,1-night free hotel with a flight
551671,1-night free hotel with a flight
514980,Free checked bag
527109,Free hotel meal
557248,Free checked bag
546307,1-night free hotel with a flight
511397,Free hotel meal
590967,1-night free hotel with a flight
600930,No cancellation fees
519469,Free hotel meal
512589,1-night free hotel with a flight
513860,Free hotel meal
566312,Free checked bag
577074,1-night free hotel with a flight
557879,Free hotel meal
511805,Free checked bag
590981,Free hotel meal
510185,No cancellation fees
465138,Free hotel meal
565280,1-night free hotel with a flight
573841,Free checked bag
512695,Free hotel meal
493718,1-night free hotel with a flight
583976,1-night free hotel with a flight
521884,Exclusive discounts
529520,Exclusive discounts
528542,Exclusive discounts
551847,Exclusive discounts
560279,1-night free hotel with a flight
556199,1-night free hotel with a flight
462456,Free hotel meal
518281,Free checked bag
533211,Free checked bag
591888,1-night free hotel with a flight
548568,1-night free hotel with a flight
513470,1-night free hotel with a flight
522276,1-night free hotel with a flight
526490,1-night free hotel with a flight
528098,Exclusive discounts
513627,1-night free hotel with a flight
559211,Free hotel meal
586270,Free hotel meal
513661,1-night free hotel with a flight
565827,Free hotel meal
512846,Exclusive discounts
499038,Free checked bag
559468,1-night free hotel with a flight
479071,Free checked bag
539337,Free hotel meal
522748,Free hotel meal
568463,Free checked bag
568416,Exclusive discounts
181157,Free hotel meal
544818,Free hotel meal
609413,No cancellation fees
539338,Free hotel meal
452034,Free checked bag
512945,Free checked bag
508857,1-night free hotel with a flight
525379,Free checked bag
600796,Exclusive discounts
523030,1-night free hotel with a flight
627041,1-night free hotel with a flight
515523,Exclusive discounts
575711,Exclusive discounts
547559,1-night free hotel with a flight
568078,Exclusive discounts
544480,Exclusive discounts
565510,1-night free hotel with a flight
606930,1-night free hotel with a flight
552302,No cancellation fees
593020,Exclusive discounts
578488,1-night free hotel with a flight
476693,Free checked bag
548961,1-night free hotel with a flight
571001,Exclusive discounts
483483,Free checked bag
563162,1-night free hotel with a flight
519799,Free checked bag
454920,No cancellation fees
483525,Free hotel meal
614165,No cancellation fees
544749,Free checked bag
553901,1-night free hotel with a flight
628033,1-night free hotel with a flight
565301,Exclusive discounts
524419,1-night free hotel with a flight
551486,1-night free hotel with a flight
585187,1-night free hotel with a flight
582343,1-night free hotel with a flight
519787,No cancellation fees
500532,Free checked bag
464855,Free checked bag
516001,Exclusive discounts
523807,1-night free hotel with a flight
571348,1-night free hotel with a flight
511784,Free hotel meal
552303,Free checked bag
517968,Free checked bag
586251,No cancellation fees
510238,Free checked bag
599244,Exclusive discounts
617402,1-night free hotel with a flight
531857,No cancellation fees
498357,Free checked bag
511811,No cancellation fees
593786,1-night free hotel with a flight
592491,1-night free hotel with a flight
543928,Exclusive discounts
499810,Free hotel meal
578824,Free checked bag
550233,Free hotel meal
514944,1-night free hotel with a flight
515124,1-night free hotel with a flight
539315,1-night free hotel with a flight
451291,No cancellation fees
532711,No cancellation fees
485260,Free hotel meal
518642,Exclusive discounts
546964,Exclusive discounts
535994,Free hotel meal
524849,1-night free hotel with a flight
527082,Free hotel meal
448467,Free checked bag
512463,Exclusive discounts
552904,Free hotel meal
171470,Free hotel meal
510179,Free hotel meal
232647,Free checked bag
528455,Free hotel meal
513408,1-night free hotel with a flight
570215,Free hotel meal
563165,Exclusive discounts
465568,Free hotel meal
539012,1-night free hotel with a flight
537904,1-night free hotel with a flight
537212,Exclusive discounts
573621,1-night free hotel with a flight
570945,Free checked bag
619321,1-night free hotel with a flight
629877,Exclusive discounts
509353,Free hotel meal
491003,Free hotel meal
602598,1-night free hotel with a flight
513058,Free checked bag
622248,Exclusive discounts
525734,Free checked bag
513964,Free hotel meal
584459,Exclusive discounts
526950,No cancellation fees
543937,Free checked bag
513933,1-night free hotel with a flight
425632,Exclusive discounts
549631,1-night free hotel with a flight
591599,Free hotel meal
531615,Exclusive discounts
509162,Exclusive discounts
573564,1-night free hotel with a flight
540306,1-night free hotel with a flight
528411,Free hotel meal
562708,Exclusive discounts
635666,Exclusive discounts
632425,Free hotel meal
528567,Exclusive discounts
504371,Free hotel meal
615489,Exclusive discounts
570226,Free checked bag
567478,1-night free hotel with a flight
512173,1-night free hotel with a flight
547412,Free hotel meal
508912,Free checked bag
541047,1-night free hotel with a flight
613252,No cancellation fees
553938,Free hotel meal
546399,Exclusive discounts
539782,1-night free hotel with a flight
522654,Exclusive discounts
508946,Exclusive discounts
554753,Free hotel meal
569107,Free checked bag
510270,Free hotel meal
589758,1-night free hotel with a flight
527750,Free checked bag
517370,1-night free hotel with a flight
524923,1-night free hotel with a flight
519210,Exclusive discounts
452532,1-night free hotel with a flight
547325,1-night free hotel with a flight
522939,1-night free hotel with a flight
545132,Free checked bag
534948,Free checked bag
519368,Exclusive discounts
551245,Free hotel meal
519117,Free checked bag
572992,1-night free hotel with a flight
554175,Exclusive discounts
588797,Exclusive discounts
527401,Free hotel meal
505414,Free hotel meal
523299,1-night free hotel with a flight
531625,Free hotel meal
513227,1-night free hotel with a flight
434623,Free hotel meal
559981,Free checked bag
553533,Exclusive discounts
519191,Free checked bag
631872,Free checked bag
551210,Exclusive discounts
513776,No cancellation fees
507753,1-night free hotel with a flight
531020,Free checked bag
474278,Free hotel meal
600018,1-night free hotel with a flight
561326,1-night free hotel with a flight
562612,Free hotel meal
354950,Free hotel meal
541240,1-night free hotel with a flight
606161,1-night free hotel with a flight
504579,1-night free hotel with a flight
571363,Free checked bag
577046,1-night free hotel with a flight
468808,Free checked bag
516152,Free hotel meal
605578,No cancellation fees
562275,Exclusive discounts
514689,Exclusive discounts
550459,1-night free hotel with a flight
567243,1-night free hotel with a flight
485149,Free checked bag
458919,Free hotel meal
402332,Free checked bag
576712,1-night free hotel with a flight
553754,Free hotel meal
513823,Free hotel meal
521941,1-night free hotel with a flight
551473,1-night free hotel with a flight
511377,1-night free hotel with a flight
602769,Free hotel meal
536574,1-night free hotel with a flight
542874,1-night free hotel with a flight
511764,Exclusive discounts
628762,1-night free hotel with a flight
548256,Exclusive discounts
570162,Exclusive discounts
428858,Exclusive discounts
539135,1-night free hotel with a flight
532863,Free checked bag
531054,Exclusive discounts
543968,Exclusive discounts
413340,Free hotel meal
524200,1-night free hotel with a flight
578459,Exclusive discounts
545758,Exclusive discounts
547555,Exclusive discounts
520436,Free checked bag
484342,Free hotel meal
558786,Free hotel meal
591582,Exclusive discounts
539510,1-night free hotel with a flight
598233,Exclusive discounts
418692,Free hotel meal
624762,Exclusive discounts
510195,1-night free hotel with a flight
516269,1-night free hotel with a flight
525265,Free hotel meal
554284,1-night free hotel with a flight
543668,Exclusive discounts
560854,No cancellation fees
631477,Free hotel meal
518092,1-night free hotel with a flight
510112,Free hotel meal
518127,Exclusive discounts
513261,Exclusive discounts
549611,Free hotel meal
522201,Exclusive discounts
558147,Free hotel meal
517064,1-night free hotel with a flight
508153,Free checked bag
485393,Exclusive discounts
514526,Free hotel meal
418488,Free checked bag
514384,1-night free hotel with a flight
527455,Free hotel meal
586096,Exclusive discounts
576272,Free hotel meal
509765,1-night free hotel with a flight
437251,No cancellation fees
528906,1-night free hotel with a flight
518191,1-night free hotel with a flight
546529,Free checked bag
538331,Exclusive discounts
492209,Free checked bag
509603,Exclusive discounts
541282,1-night free hotel with a flight
519353,Exclusive discounts
516578,Free checked bag
567431,Free checked bag
539528,Free hotel meal
531739,Exclusive discounts
567849,1-night free hotel with a flight
558466,Exclusive discounts
608764,Exclusive discounts
630738,Free hotel meal
623815,Free checked bag
535702,1-night free hotel with a flight
553876,1-night free hotel with a flight
525227,Free checked bag
617125,Exclusive discounts
547458,1-night free hotel with a flight
533782,1-night free hotel with a flight
545551,1-night free hotel with a flight
489661,Exclusive discounts
517739,Exclusive discounts
586272,Exclusive discounts
545317,1-night free hotel with a flight
541083,1-night free hotel with a flight
590379,Free hotel meal
579846,Free hotel meal
522465,Exclusive discounts
501947,No cancellation fees
489992,Free hotel meal
598276,1-night free hotel with a flight
504892,1-night free hotel with a flight
575774,1-night free hotel with a flight
565582,Free checked bag
555852,1-night free hotel with a flight
556622,Free hotel meal
589121,1-night free hotel with a flight
602190,1-night free hotel with a flight
607197,1-night free hotel with a flight
539519,No cancellation fees
473402,Free hotel meal
533302,Free hotel meal
526032,No cancellation fees
512392,1-night free hotel with a flight
527046,1-night free hotel with a flight
537861,1-night free hotel with a flight
520920,1-night free hotel with a flight
516939,Free hotel meal
522898,No cancellation fees
446124,Free checked bag
547301,Free hotel meal
544447,1-night free hotel with a flight
542815,Exclusive discounts
546419,Free checked bag
538134,1-night free hotel with a flight
558489,Exclusive discounts
511570,Free checked bag
530196,Free checked bag
513366,1-night free hotel with a flight
541112,No cancellation fees
538680,1-night free hotel with a flight
514289,Free hotel meal
560508,Exclusive discounts
529704,Free checked bag
598692,Exclusive discounts
596349,Free checked bag
538454,Free checked bag
523090,Free hotel meal
584977,1-night free hotel with a flight
514642,Exclusive discounts
551914,Free hotel meal
510104,1-night free hotel with a flight
573931,Exclusive discounts
548228,Free hotel meal
528942,Free hotel meal
545070,Free hotel meal
276512,Free hotel meal
517825,1-night free hotel with a flight
566614,1-night free hotel with a flight
528413,Free checked bag
590843,Free checked bag
587233,1-night free hotel with a flight
484987,Free hotel meal
510070,1-night free hotel with a flight
589311,1-night free hotel with a flight
460072,Free hotel meal
559995,Free hotel meal
534564,Exclusive discounts
413418,Free hotel meal
521309,Free hotel meal
606635,Exclusive discounts
549115,1-night free hotel with a flight
542208,1-night free hotel with a flight
531500,1-night free hotel with a flight
522364,1-night free hotel with a flight
604388,1-night free hotel with a flight
421870,Exclusive discounts
488672,Free hotel meal
560468,Free checked bag
527142,Free hotel meal
589171,Exclusive discounts
510369,Free hotel meal
514660,Free hotel meal
532905,1-night free hotel with a flight
538666,Free checked bag
589154,Exclusive discounts
491124,Free hotel meal
510022,1-night free hotel with a flight
509749,Exclusive discounts
478533,Free hotel meal
486046,Free checked bag
555334,Exclusive discounts
572133,Exclusive discounts
511160,Exclusive discounts
541901,Exclusive discounts
547951,Free hotel meal
510365,1-night free hotel with a flight
523526,Free checked bag
518998,No cancellation fees
555499,Exclusive discounts
503342,No cancellation fees
609230,Exclusive discounts
520248,Exclusive discounts
544698,1-night free hotel with a flight
607350,1-night free hotel with a flight
513090,1-night free hotel with a flight
522523,Exclusive discounts
527396,Exclusive discounts
445351,No cancellation fees
512402,Free checked bag
550871,Free hotel meal
541734,Free checked bag
530421,1-night free hotel with a flight
481292,Free checked bag
520819,Free checked bag
520265,1-night free hotel with a flight
591271,1-night free hotel with a flight
587373,1-night free hotel with a flight
501794,Free hotel meal
511577,Exclusive discounts
516680,1-night free hotel with a flight
572428,Free hotel meal
520878,Exclusive discounts
533859,No cancellation fees
581409,1-night free hotel with a flight
486261,Exclusive discounts
510610,1-night free hotel with a flight
529422,1-night free hotel with a flight
511608,Free checked bag
528612,No cancellation fees
520491,1-night free hotel with a flight
516418,Exclusive discounts
518135,1-night free hotel with a flight
486751,Free checked bag
603160,No cancellation fees
548272,Free hotel meal
571015,Exclusive discounts
536016,Exclusive discounts
528929,Exclusive discounts
509638,Free checked bag
538608,Exclusive discounts
509402,1-night free hotel with a flight
525806,Free hotel meal
487276,Free hotel meal
612175,Free hotel meal
564962,No cancellation fees
522981,Free hotel meal
611031,Free hotel meal
509467,1-night free hotel with a flight
536675,Exclusive discounts
539883,Exclusive discounts
602476,1-night free hotel with a flight
577208,Exclusive discounts
558300,Free checked bag
527232,No cancellation fees
571251,Exclusive discounts
611839,Exclusive discounts
520959,Free checked bag
528706,1-night free hotel with a flight
539710,Free hotel meal
600833,Free checked bag
510494,Free hotel meal
472785,Free checked bag
518372,Exclusive discounts
555135,1-night free hotel with a flight
560257,Exclusive discounts
439052,Free hotel meal
485505,Free checked bag
509278,Exclusive discounts
608860,1-night free hotel with a flight
453143,Free checked bag
538274,Free checked bag
568086,Free hotel meal
519725,No cancellation fees
521127,Free checked bag
578866,1-night free hotel with a flight
541216,Free checked bag
576370,1-night free hotel with a flight
539300,Free checked bag
564604,Free checked bag
555191,1-night free hotel with a flight
537098,Exclusive discounts
548872,1-night free hotel with a flight
565212,1-night free hotel with a flight
533291,1-night free hotel with a flight
521642,1-night free hotel with a flight
564792,1-night free hotel with a flight
510618,Exclusive discounts
447053,No cancellation fees
591097,Exclusive discounts
524644,Exclusive discounts
526858,Free hotel meal
522639,1-night free hotel with a flight
524180,1-night free hotel with a flight
517674,1-night free hotel with a flight
525848,1-night free hotel with a flight
609800,Free hotel meal
386255,Free checked bag
531344,Exclusive discounts
486270,Exclusive discounts
583623,1-night free hotel with a flight
524821,Free checked bag
566152,1-night free hotel with a flight
540475,Exclusive discounts
550482,Exclusive discounts
521009,1-night free hotel with a flight
593494,Free hotel meal
515645,Exclusive discounts
489786,No cancellation fees
533402,Exclusive discounts
586384,Exclusive discounts
525405,1-night free hotel with a flight
513995,No cancellation fees
565764,1-night free hotel with a flight
413128,Free checked bag
548434,1-night free hotel with a flight
614933,1-night free hotel with a flight
586811,1-night free hotel with a flight
514931,Free checked bag
572826,1-night free hotel with a flight
573291,Exclusive discounts
588919,Exclusive discounts
513509,Exclusive discounts
567432,Exclusive discounts
491175,1-night free hotel with a flight
531807,Free hotel meal
586850,Free hotel meal
524226,Free hotel meal
547613,Exclusive discounts
511800,1-night free hotel with a flight
546072,Free checked bag
482424,Free hotel meal
523756,Free checked bag
535047,1-night free hotel with a flight
560796,1-night free hotel with a flight
534066,1-night free hotel with a flight
590412,Exclusive discounts
567682,Exclusive discounts
512377,Free hotel meal
582446,1-night free hotel with a flight
557986,1-night free hotel with a flight
516972,Free checked bag
487637,Free hotel meal
501344,Free checked bag
542316,Free checked bag
531803,1-night free hotel with a flight
518751,Exclusive discounts
531568,Free checked bag
519171,Free hotel meal
511552,Free checked bag
511055,Free checked bag
520539,1-night free hotel with a flight
560672,No cancellation fees
609102,Free hotel meal
570242,1-night free hotel with a flight
494630,Free hotel meal
537412,Free checked bag
589868,Exclusive discounts
583764,Exclusive discounts
530949,Exclusive discounts
528122,Exclusive discounts
547693,Free hotel meal
516340,Exclusive discounts
511331,Exclusive discounts
420648,Free checked bag
520063,No cancellation fees
594737,1-night free hotel with a flight
548032,Exclusive discounts
539493,1-night free hotel with a flight
541735,1-night free hotel with a flight
576962,Free checked bag
511821,Free checked bag
571454,Free hotel meal
512103,Free hotel meal
528020,Free checked bag
610226,Free hotel meal
512835,1-night free hotel with a flight
528936,No cancellation fees
555147,Exclusive discounts
514503,Exclusive discounts
529214,Free checked bag
529216,1-night free hotel with a flight
559164,Free checked bag
577921,No cancellation fees
530585,Free hotel meal
574909,Free hotel meal
496566,Free checked bag
428056,Free checked bag
547037,Free checked bag
531777,1-night free hotel with a flight
566964,No cancellation fees
547006,Free hotel meal
608866,1-night free hotel with a flight
547779,Free hotel meal
514235,1-night free hotel with a flight
226367,Free hotel meal
551359,Free hotel meal
555712,No cancellation fees
509036,1-night free hotel with a flight
569466,Free checked bag
465531,Free hotel meal
562585,Free hotel meal
532748,1-night free hotel with a flight
516571,Exclusive discounts
536086,Free hotel meal
478834,Free checked bag
552345,Free checked bag
519419,Exclusive discounts
521062,No cancellation fees
506777,Free hotel meal
515274,Exclusive discounts
532119,Free checked bag
540718,Free checked bag
464542,Free checked bag
534842,Free checked bag
585650,Free checked bag
510328,Free hotel meal
520783,No cancellation fees
515243,Free checked bag
510944,Free hotel meal
528839,Free checked bag
513844,1-night free hotel with a flight
515831,1-night free hotel with a flight
528378,Free checked bag
527467,1-night free hotel with a flight
505667,1-night free hotel with a flight
488430,Free checked bag
550200,Exclusive discounts
613386,Free checked bag
536594,Free checked bag
217114,Free hotel meal
571757,Free checked bag
521286,Exclusive discounts
572106,Exclusive discounts
519532,1-night free hotel with a flight
527346,Exclusive discounts
437539,Free hotel meal
516176,Exclusive discounts
552763,Free hotel meal
539669,Free checked bag
539105,No cancellation fees
550017,Exclusive discounts
281952,Free hotel meal
515398,Free checked bag
582768,Exclusive discounts
380757,Free hotel meal
598265,1-night free hotel with a flight
630609,1-night free hotel with a flight
552558,Free checked bag
591063,Free checked bag
563507,No cancellation fees
547834,Free hotel meal
564534,1-night free hotel with a flight
520898,Exclusive discounts
518084,Exclusive discounts
546774,Free hotel meal
519096,Free checked bag
606283,Exclusive discounts
514002,Exclusive discounts
530329,Exclusive discounts
542194,No cancellation fees
594238,No cancellation fees
588313,1-night free hotel with a flight
595026,Exclusive discounts
611065,No cancellation fees
530754,Exclusive discounts
516620,Exclusive discounts
604617,No cancellation fees
537922,Exclusive discounts
407250,Free hotel meal
590130,1-night free hotel with a flight
540652,Exclusive discounts
518347,Free checked bag
500773,Exclusive discounts
527406,Free hotel meal
555648,Exclusive discounts
515835,Free hotel meal
539317,Free checked bag
516243,Exclusive discounts
611887,Exclusive discounts
523710,Free hotel meal
569829,Exclusive discounts
528657,No cancellation fees
507431,Free checked bag
456318,Free hotel meal
531431,Exclusive discounts
561033,Exclusive discounts
505771,1-night free hotel with a flight
504081,1-night free hotel with a flight
542857,No cancellation fees
577944,1-night free hotel with a flight
557876,Free hotel meal
535637,1-night free hotel with a flight
547862,Exclusive discounts
576357,No cancellation fees
524278,Exclusive discounts
559758,Exclusive discounts
616715,Free hotel meal
569572,Free hotel meal
437069,Free hotel meal
532866,1-night free hotel with a flight
584134,Free checked bag
540014,Free hotel meal
545011,Exclusive discounts
534840,Free hotel meal
542706,Free hotel meal
204997,Free hotel meal
605776,1-night free hotel with a flight
510170,No cancellation fees
525722,No cancellation fees
543114,Exclusive discounts
438839,Free hotel meal
633235,1-night free hotel with a flight
551978,No cancellation fees
509822,Exclusive discounts
532233,1-night free hotel with a flight
530881,1-night free hotel with a flight
528061,Free checked bag
499028,Free hotel meal
523465,1-night free hotel with a flight
380434,Free checked bag
511783,Exclusive discounts
505358,No cancellation fees
516516,No cancellation fees
529019,Free hotel meal
584012,1-night free hotel with a flight
560949,Free checked bag
519554,Free hotel meal
517403,Free hotel meal
566279,Exclusive discounts
505747,Free hotel meal
516841,No cancellation fees
510164,Exclusive discounts
552649,Exclusive discounts
544444,No cancellation fees
544472,Exclusive discounts
577638,1-night free hotel with a flight
477805,Free hotel meal
548448,Exclusive discounts
526789,No cancellation fees
513967,No cancellation fees
571940,1-night free hotel with a flight
523842,1-night free hotel with a flight
566770,Free checked bag
538691,Free hotel meal
566881,1-night free hotel with a flight
515530,No cancellation fees
511665,Free hotel meal
536652,Free checked bag
521331,Free hotel meal
507773,Exclusive discounts
523717,No cancellation fees
407642,Free checked bag
511998,No cancellation fees
571819,1-night free hotel with a flight
577356,1-night free hotel with a flight
548560,Free hotel meal
523938,Free hotel meal
542796,Free hotel meal
577410,Exclusive discounts
508917,Free checked bag
554939,No cancellation fees
575500,Free checked bag
577381,Free hotel meal
519709,No cancellation fees
485780,1-night free hotel with a flight
567114,Exclusive discounts
511489,Free checked bag
608727,1-night free hotel with a flight
536782,No cancellation fees
510582,1-night free hotel with a flight
511860,Exclusive discounts
509713,Free hotel meal
533187,Free checked bag
518925,1-night free hotel with a flight
568605,Free checked bag
533357,Exclusive discounts
438406,Free hotel meal
518196,Free checked bag
540654,No cancellation fees
564495,Exclusive discounts
549580,Exclusive discounts
524766,Exclusive discounts
563012,1-night free hotel with a flight
586701,1-night free hotel with a flight
417679,Free checked bag
570369,No cancellation fees
532519,No cancellation fees
550973,Free checked bag
534939,1-night free hotel with a flight
592403,1-night free hotel with a flight
515688,Free checked bag
544043,Exclusive discounts
519965,No cancellation fees
515436,Free checked bag
510511,Free checked bag
532387,Free hotel meal
519392,Free checked bag
536763,Free hotel meal
497077,Free hotel meal
513425,Exclusive discounts
586471,Free hotel meal
511238,Exclusive discounts
512016,1-night free hotel with a flight
606648,1-night free hotel with a flight
560929,Exclusive discounts
512397,Exclusive discounts
622464,Exclusive discounts
602656,Exclusive discounts
538108,1-night free hotel with a flight
290123,1-night free hotel with a flight
543237,Exclusive discounts
529420,Free checked bag
587802,Free hotel meal
512060,Exclusive discounts
528242,Exclusive discounts
512147,Free hotel meal
567643,No cancellation fees
577682,1-night free hotel with a flight
503042,Free checked bag
474261,Free checked bag
418329,No cancellation fees
545763,Exclusive discounts
510227,Exclusive discounts
563335,No cancellation fees
582002,1-night free hotel with a flight
563375,Free checked bag
534360,Free hotel meal
425953,Free hotel meal
469440,Free checked bag
586458,Free checked bag
527280,1-night free hotel with a flight
476081,Free checked bag
502412,Free checked bag
499751,Free checked bag
515666,Free checked bag
615674,Exclusive discounts
491182,Exclusive discounts
526913,1-night free hotel with a flight
555484,No cancellation fees
519695,Free hotel meal
570076,Exclusive discounts
558114,No cancellation fees
514132,Free hotel meal
429375,No cancellation fees
492287,Free checked bag
537659,1-night free hotel with a flight
517284,1-night free hotel with a flight
514981,Free hotel meal
567211,1-night free hotel with a flight
517839,Exclusive discounts
532901,Free hotel meal
543075,Free checked bag
498154,Free hotel meal
468801,Free hotel meal
439120,Free checked bag
602120,Exclusive discounts
573373,Exclusive discounts
589404,No cancellation fees
592082,Free hotel meal
549313,Exclusive discounts
520780,1-night free hotel with a flight
523771,Free checked bag
514395,Exclusive discounts
593672,Free hotel meal
530743,Free checked bag
515874,Exclusive discounts
521510,Free checked bag
528522,Free checked bag
554444,No cancellation fees
542142,1-night free hotel with a flight
584185,Free hotel meal
582326,Exclusive discounts
523845,Free checked bag
520440,1-night free hotel with a flight
552384,1-night free hotel with a flight
570224,Free hotel meal
583490,1-night free hotel with a flight
527585,Exclusive discounts
568013,Free checked bag
402978,Free hotel meal
450193,Free hotel meal
489575,Free checked bag
623087,Free checked bag
516150,Exclusive discounts
538714,Exclusive discounts
474007,Free hotel meal
545208,Free hotel meal
551023,1-night free hotel with a flight
520556,Exclusive discounts
623750,No cancellation fees
523454,1-night free hotel with a flight
468832,Free checked bag
549569,No cancellation fees
505289,1-night free hotel with a flight
617994,No cancellation fees
516287,1-night free hotel with a flight
515891,Exclusive discounts
585595,1-night free hotel with a flight
512904,Exclusive discounts
600605,1-night free hotel with a flight
518012,1-night free hotel with a flight
582320,No cancellation fees
533449,Free hotel meal
516118,Free checked bag
527452,1-night free hotel with a flight
613442,Exclusive discounts
525684,Free checked bag
533827,Free checked bag
525043,Exclusive discounts
481781,No cancellation fees
431602,Free hotel meal
423413,Free checked bag
441200,Free hotel meal
513555,1-night free hotel with a flight
635576,1-night free hotel with a flight
525879,No cancellation fees
588355,1-night free hotel with a flight
632749,Free hotel meal
521509,Free hotel meal
558388,No cancellation fees
476124,Free checked bag
473332,Free checked bag
540260,Free hotel meal
544015,Free hotel meal
561653,Free hotel meal
510700,Exclusive discounts
579275,Free checked bag
519955,No cancellation fees
588414,Free hotel meal
592598,Exclusive discounts
477285,No cancellation fees
495386,Free hotel meal
390811,Free checked bag
545209,Free checked bag
574440,Exclusive discounts
583070,Exclusive discounts
583612,Exclusive discounts
195192,Free checked bag
565902,Exclusive discounts
572529,Exclusive discounts
579404,Exclusive discounts
547617,Free hotel meal
513956,Exclusive discounts
515985,1-night free hotel with a flight
544271,Free checked bag
511433,Exclusive discounts
524929,Free hotel meal
547997,Free hotel meal
520182,Exclusive discounts
521609,Free checked bag
501735,No cancellation fees
507273,Free hotel meal
501897,No cancellation fees
553208,Free hotel meal
550229,No cancellation fees
578872,Free checked bag
574279,Free hotel meal
528690,No cancellation fees
543976,Exclusive discounts
578993,Free hotel meal
510188,1-night free hotel with a flight
532912,Exclusive discounts
585248,1-night free hotel with a flight
512099,No cancellation fees
541923,1-night free hotel with a flight
486823,Free hotel meal
551834,Free hotel meal
559407,1-night free hotel with a flight
523981,1-night free hotel with a flight
561864,Free hotel meal
441457,Free hotel meal
517633,1-night free hotel with a flight
516105,1-night free hotel with a flight
520054,Free checked bag
596320,Free hotel meal
495273,Free checked bag
566424,No cancellation fees
590697,1-night free hotel with a flight
535734,No cancellation fees
608478,Exclusive discounts
560897,Free hotel meal
556673,Exclusive discounts
511884,Exclusive discounts
585745,Free hotel meal
599239,No cancellation fees
521185,Exclusive discounts
534045,1-night free hotel with a flight
502875,Free hotel meal
525488,Exclusive discounts
535942,1-night free hotel with a flight
603296,Exclusive discounts
575868,No cancellation fees
524913,Exclusive discounts
557298,1-night free hotel with a flight
582482,Exclusive discounts
509454,1-night free hotel with a flight
550506,Free checked bag
446138,Free checked bag
557476,Exclusive discounts
518527,1-night free hotel with a flight
528158,Exclusive discounts
509990,Exclusive discounts
537595,Exclusive discounts
631384,Free hotel meal
520411,No cancellation fees
509413,Free hotel meal
553139,Exclusive discounts
512536,Free checked bag
588103,1-night free hotel with a flight
517894,Free hotel meal
533093,1-night free hotel with a flight
542036,Exclusive discounts
533573,Free hotel meal
558018,No cancellation fees
317688,Free checked bag
522631,No cancellation fees
543618,Free hotel meal
